HEADER,conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT,conceptType,
GreenSkills,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/40f65a56-ccbe-4601-9f32-1cc6cdd24f28,waste management,released,knowledge,cross-sector,waste regulation | waste management | manage waste | managing waste | waste administration | waste managing | waste oversight | waste supervision,"The methods, materials and regulations used to collect, transport, treat and dispose of waste. This includes recycling and monitoring of waste disposal.",http://data.europa.eu/esco/isced-f/1021,community sanitation,,
GreenSkills,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/40fa39b5-0f69-432a-b5ea-b01b5d98649a,dispose of hazardous waste,released,skill/competence,cross-sector,dispose of hazardous waste | eliminate dangerous waste | remove hazardous waste | dispose of dangerous materials | get rid of hazardous waste | dispose of dangerous waste,Dispose of dangerous materials such as chemical or radioactive substances according to environmental and to health and safety regulations.,http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e | http://data.europa.eu/esco/skill/5e433def-210d-4dfa-bf07-dbf6d04e0eaa | http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176,handling and disposing of hazardous materials | dispose waste | follow safety precautions in work practices,,
GreenSkills,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/41168850-6e3f-4fc8-afd5-9337f0c66190,assess environmental impact in aquaculture operations,released,skill/competence,sector-specific,monitoring aquaculture environmental impact | aquaculture environmental impact monitoring | monitor aquaculture environmental impact | aquaculture environmental impact assessing | assess environmental impact in aquaculture operations | assessing aquaculture environmental impact,"Measure the environmental impact of a company's aquaculture operations. Take into account factors such as quality of the sea and surface water, fish and sea plant habitats and risks regarding the quality of air, odour and noise.",http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303 | http://data.europa.eu/esco/skill/444d3725-902f-49aa-9363-7de405bb991d | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6,assess environmental impact | measure the impact of specific aquaculture activity | monitoring environmental conditions | manage environmental impact of operations,,
GreenSkills,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/41de7eb8-be07-4822-ba85-b76e9b8d6e4e,sustainable forest management,released,knowledge,sector-specific,SFM,"The stewardship and use of forest lands in a way and at a rate that maintains their productivity, biodiversity, regeneration capacity, vitality and their potential to fulfil now and in the future relevant ecological, economic and social functions at local, national and global levels and that does not cause damage to other ecosystems.",http://data.europa.eu/esco/isced-f/0821,forestry,,
GreenSkills,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4300b453-9bcf-474c-9ee3-92ec2229720c,global standards for sustainability reporting,released,knowledge,sector-specific,non financial reporting guidelines,"The global, standardised reporting framework that enable organisations to quantify and communicate about their environmental, social and governance impact.",http://data.europa.eu/esco/isced-f/0412,"finance, banking and insurance",,
GreenSkills,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/442328a8-8a11-4e15-b80c-402a9bd5844d,conduct research on climate processes,released,skill/competence,cross-sector,conduct research on climate processes | conduct research on climatic processes | analyse climate processes | study climate processes | research climate processes,Conduct research on the characteristic events occurring in the atmosphere during the interactions and transformations of various atmospheric components and conditions.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,conducting academic or market research,,
GreenSkills,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/44493977-83c4-49e0-88b2-28435da57cd0,minimise environmental impact on the surrounding area,released,skill/competence,occupation-specific,reducing environmental impact on the surrounding area | environmental impact reducing on the surrounding area | environmental impact minimising on the surrounding area | reducing surrounding area environmental impact | reduce surrounding area environmental impact | minimising environmental impact on the surrounding area | minimise surrounding area environmental impact | reduce environmental impact on the surrounding area | minimise environmental impact on the surrounding area | minimising surrounding area environmental impact,"Minimise the waste of materials and dispose of debris correctly. Minimise the damage to plants, features and surrounding areas.",http://data.europa.eu/esco/skill/64acded2-d944-4f85-a703-cfe9375f706a,operating agricultural or forestry equipment,,
GreenSkills,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/444d3725-902f-49aa-9363-7de405bb991d,measure the impact of specific aquaculture activity,released,skill/competence,sector-specific,impact measuring of specific aquaculture activity | identifying the environmental impact of specific aquaculture activity | environmental impact identifying of specific aquaculture activity | measure the impact of specific aquaculture activity | measuring the environmental impact of specific aquaculture activity | identify the environmental impact of specific aquaculture activity | impact identifying of specific aquaculture activity | identify the impact of specific aquaculture activity | environmental impact measuring of specific aquaculture activity | measuring the impact of specific aquaculture activity | measure the environmental impact of specific aquaculture activity | identifying the impact of specific aquaculture activity,"Identify and measure the biological, physico-chemical impacts of specific aquaculture farm activity on the environment. Carry out all necessary tests, including collection and processing of samples for analysis.",http://data.europa.eu/esco/skill/23d7bd85-d8d5-4455-b64d-3b0998f2425d,measuring dimensions and related properties,,
GreenSkills,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/44a4f189-7414-402c-9c1d-c85743f34d0c,maintain recycling records,released,skill/competence,cross-sector,preserve recycling records | maintenance of recycling records | maintain a recycling record | sustain recycling records | maintain recycling records | manage recycling records | maintaining recycling records | control recycling records,Maintain records and process facts and figures about type and volume of different recycling operations.,http://data.europa.eu/esco/skill/7837ef5c-2c81-4a89-8227-b4d4f1f7331e | http://data.europa.eu/esco/skill/06fdd94c-292d-49e3-9c78-bbcbc2088232,maintain professional records | maintaining operational records,,
GreenSkills,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/450aeb6d-5f23-4e08-b088-3bbefbfb9f2d,aquatic ecology,released,knowledge,cross-sector,eco-systems in water | water ecosystems | water eco-systems | field of aquatic ecology | aquatic ecology | biology of aquatic ecology | science of aquatic ecology,"Aquatic ecology is the study of aquatic organisms, how they interact, where they live, and what they do.",http://data.europa.eu/esco/isced-f/0521,environmental sciences,,
GreenSkills,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09,propose alternative rubber compound ingredients,released,skill/competence,occupation-specific,propose safe compounding alternatives | suggest alternative compound ingredients | define safe compounding solutions,Identify potentially toxic ingredients inside rubber compounds and propose alternative ingredients or compounds with similar functionality.,http://data.europa.eu/esco/skill/aca5081a-ceb0-4028-9cc5-1daafd4f86f9,developing solutions,,
GreenSkills,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/458d8ab9-a385-4e78-9638-1c3f9ce3c586,dispose of chemicals,released,skill/competence,sector-specific,dispose of chemicals correctly | correctly handling the disposal of chemicals | handle the disposal of chemicals correctly | disposing of chemicals correctly | correctly handle the disposal of chemicals | handling the disposal of chemicals correctly,Dispose of chemicals and treatments safely according to site waste management procedures.,http://data.europa.eu/esco/skill/18f36e41-209a-4691-8381-e830eddbaae1 | http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e | http://data.europa.eu/esco/skill/2416dc09-6384-409e-8b1d-80bb7a2e7369,organize chemical reagents | handling and disposing of hazardous materials | handle chemicals,,
